name,url,search_query
Young Tarang Restaurant,https://www.google.com/maps/place/Young+Tarang+Restaurant/data=!4m7!3m6!1s0x3962fd3892d4c3eb:0xaa1524c22f96bb8f!8m2!3d22.7243758!4d75.8843831!16s%2Fg%2F11bbtcbxs4!19sChIJ68PUkjj9YjkRj7uWL8IkFao?authuser=0&hl=en&rclk=1,restaurants in Indore
The Eyry | Speciality Coffee | Amazing Food & Bakery | Coworking space Indore,https://www.google.com/maps/place/The+Eyry+%7C+Speciality+Coffee+%7C+Amazing+Food+%26+Bakery+%7C+Coworking+space+Indore/data=!4m7!3m6!1s0x3962fd4093ea09f9:0xff8b4c258c6a0b79!8m2!3d22.7268009!4d75.8803164!16s%2Fg%2F11f28vmr0r!19sChIJ-Qnqk0D9YjkReQtqjCVMi_8?authuser=0&hl=en&rclk=1,restaurants in Indore
JMB Restaurant,https://www.google.com/maps/place/JMB+Restaurant/data=!4m7!3m6!1s0x3962fd3ff49a312f:0xe486be4bf1a6804a!8m2!3d22.7243385!4d75.8778121!16s%2Fg%2F11g6hz0xc7!19sChIJLzGa9D_9YjkRSoCm8Uu-huQ?authuser=0&hl=en&rclk=1,restaurants in Indore
Indore Biryani Point nonveg restaurant,https://www.google.com/maps/place/Indore+Biryani+Point+nonveg+restaurant/data=!4m7!3m6!1s0x3962fd95e42c00d5:0x2e7576674cfcdeae!8m2!3d22.7243771!4d75.8866933!16s%2Fg%2F11gxw0p_vc!19sChIJ1QAs5JX9YjkRrt78TGd2dS4?authuser=0&hl=en&rclk=1,restaurants in Indore
Raghavam- Restaurant & Banquet,https://www.google.com/maps/place/Raghavam-+Restaurant+%26+Banquet/data=!4m7!3m6!1s0x3962fd2343549c37:0x308553c322954c30!8m2!3d22.7264123!4d75.869809!16s%2Fg%2F11vsyq9mwj!19sChIJN5xUQyP9YjkRMEyVIsNThTA?authuser=0&hl=en&rclk=1,restaurants in Indore
Hotel Shreemaya,https://www.google.com/maps/place/Hotel+Shreemaya/data=!4m10!3m9!1s0x3962fd169713cfcd:0x468e165e059d7f99!5m2!4m1!1i2!8m2!3d22.7152543!4d75.8747204!16s%2Fg%2F11b6djqvz3!19sChIJzc8Tlxb9YjkRmX-dBV4WjkY?authuser=0&hl=en&rclk=1,restaurants in Indore
Lotus Hut Cafe,https://www.google.com/maps/place/Lotus+Hut+Cafe/data=!4m7!3m6!1s0x3962fd158c5708c7:0x3b67a2b95a8d23de!8m2!3d22.720828!4d75.8758399!16s%2Fg%2F11dympbhk4!19sChIJxwhXjBX9YjkR3iONWrmiZzs?authuser=0&hl=en&rclk=1,restaurants in Indore
Bablu Shree Cold Drink,https://www.google.com/maps/place/Bablu+Shree+Cold+Drink/data=!4m7!3m6!1s0x3962fd3f02b3b55f:0x1283169f2b33fff2!8m2!3d22.7224284!4d75.8799582!16s%2Fg%2F1txfmk2p!19sChIJX7WzAj_9YjkR8v8zK58WgxI?authuser=0&hl=en&rclk=1,restaurants in Indore
Shree ganesh bhel and sandwich,https://www.google.com/maps/place/Shree+ganesh+bhel+and+sandwich/data=!4m7!3m6!1s0x3962fdbb3e958667:0x6e093d39b0377754!8m2!3d22.7221593!4d75.8804437!16s%2Fg%2F11frmsgjlz!19sChIJZ4aVPrv9YjkRVHc3sDk9CW4?authuser=0&hl=en&rclk=1,restaurants in Indore
Buddy's Restaurant,https://www.google.com/maps/place/Buddy%27s+Restaurant/data=!4m7!3m6!1s0x3962fd3e3a3ff247:0x5b2229062fa4a787!8m2!3d22.7215124!4d75.8776341!16s%2Fg%2F11kpp97m3w!19sChIJR_I_Oj79YjkRh6ekLwYpIls?authuser=0&hl=en&rclk=1,restaurants in Indore
Nema Kulfi and Gajak,https://www.google.com/maps/place/Nema+Kulfi+and+Gajak/data=!4m7!3m6!1s0x3962fda45747cc7b:0x33293998a1b476e7!8m2!3d22.7240784!4d75.8845296!16s%2Fg%2F11h52d454v!19sChIJe8xHV6T9YjkR53a0oZg5KTM?authuser=0&hl=en&rclk=1,restaurants in Indore
Chai Kaapi Palasia,https://www.google.com/maps/place/Chai+Kaapi+Palasia/data=!4m7!3m6!1s0x3962fd1060bb41ed:0xcdf7902a674ae7d2!8m2!3d22.722179!4d75.8856165!16s%2Fg%2F11w7kq6mm4!19sChIJ7UG7YBD9YjkR0udKZyqQ980?authuser=0&hl=en&rclk=1,restaurants in Indore
H3 Cafe,https://www.google.com/maps/place/H3+Cafe/data=!4m7!3m6!1s0x3962fdbfec422d27:0xe2f50ab5a735dcb3!8m2!3d22.7256505!4d75.8826238!16s%2Fg%2F11yjyrpyr7!19sChIJJy1C7L_9YjkRs9w1p7UK9eI?authuser=0&hl=en&rclk=1,restaurants in Indore
