name,url,search_query
Suto Coffee,https://www.google.com/maps/place/Suto+Coffee/data=!4m7!3m6!1s0x3963034c21e56727:0x12e23f8b8812c7c6!8m2!3d22.7587521!4d75.904994!16s%2Fg%2F11qnq160p4!19sChIJJ2flIUwDYzkRxscSiIs_4hI?authuser=0&hl=en&rclk=1,viral cafes in Indore
H3 Cafe,https://www.google.com/maps/place/H3+Cafe/data=!4m7!3m6!1s0x3962fdbfec422d27:0xe2f50ab5a735dcb3!8m2!3d22.7256505!4d75.8826238!16s%2Fg%2F11yjyrpyr7!19sChIJJy1C7L_9YjkRs9w1p7UK9eI?authuser=0&hl=en&rclk=1,viral cafes in Indore
Blue Roof Café,https://www.google.com/maps/place/Blue+Roof+Caf%C3%A9/data=!4m7!3m6!1s0x3962fd74cf7bf7cb:0x377b4f31882cc311!8m2!3d22.7351791!4d75.8895439!16s%2Fg%2F11rnnv75n3!19sChIJy_d7z3T9YjkREcMsiDFPezc?authuser=0&hl=en&rclk=1,viral cafes in Indore
Your Own Brew cafe,https://www.google.com/maps/place/Your+Own+Brew+cafe/data=!4m7!3m6!1s0x3962fdc0dcdceb5f:0xb39104cdecc5ef89!8m2!3d22.7137496!4d75.8429249!16s%2Fg%2F11fhlrl1pv!19sChIJX-vc3MD9YjkRie_F7M0EkbM?authuser=0&hl=en&rclk=1,viral cafes in Indore
The Nest Café,https://www.google.com/maps/place/The+Nest+Caf%C3%A9/data=!4m7!3m6!1s0x3962fd4a0130e48d:0x75bb4f3d76bb5223!8m2!3d22.7269502!4d75.8942582!16s%2Fg%2F11cnwf76__!19sChIJjeQwAUr9YjkRI1K7dj1Pu3U?authuser=0&hl=en&rclk=1,viral cafes in Indore
Tiny House Cafe,https://www.google.com/maps/place/Tiny+House+Cafe/data=!4m7!3m6!1s0x396303a1919805f1:0x59f61efd36e36a1a!8m2!3d22.7583816!4d75.8856722!16s%2Fg%2F11gy72kxg8!19sChIJ8QWYkaEDYzkRGmrjNv0e9lk?authuser=0&hl=en&rclk=1,viral cafes in Indore
Mitti Cafè - Organic. Fresh. Desi.,https://www.google.com/maps/place/Mitti+Caf%C3%A8+-+Organic.+Fresh.+Desi./data=!4m7!3m6!1s0x3962fd37c77c4cdf:0x4e662e38d451350b!8m2!3d22.7256968!4d75.8998127!16s%2Fg%2F11c75y2v9l!19sChIJ30x8xzf9YjkRCzVR1DguZk4?authuser=0&hl=en&rclk=1,viral cafes in Indore
Nature's Cafe,https://www.google.com/maps/place/Nature%27s+Cafe/data=!4m7!3m6!1s0x3962fd59f7f07d45:0x1724a025d79591b!8m2!3d22.6904135!4d75.8683214!16s%2Fg%2F11qycrp841!19sChIJRX3w91n9YjkRG1l5XQJKcgE?authuser=0&hl=en&rclk=1,viral cafes in Indore
The Mamta's Cafe,https://www.google.com/maps/place/The+Mamta%27s+Cafe/data=!4m7!3m6!1s0x3962fd4402149f4b:0x904fbfa67ab8eb21!8m2!3d22.7231286!4d75.895614!16s%2Fg%2F11cn9tvfw6!19sChIJS58UAkT9YjkRIeu4eqa_T5A?authuser=0&hl=en&rclk=1,viral cafes in Indore
The hungry cafe,https://www.google.com/maps/place/The+hungry+cafe/data=!4m7!3m6!1s0x3963038af73716fb:0xf86a09ee76ae5ae0!8m2!3d22.7632641!4d75.8864395!16s%2Fg%2F11sdnqpp3x!19sChIJ-xY394oDYzkR4Fqudu4Javg?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe Yolo,https://www.google.com/maps/place/Cafe+Yolo/data=!4m7!3m6!1s0x396302baced18f0f:0x5e4fa85467f7ff15!8m2!3d22.7615674!4d75.8862158!16s%2Fg%2F11bxddb093!19sChIJD4_RzroCYzkRFf_3Z1SoT14?authuser=0&hl=en&rclk=1,viral cafes in Indore
Farzi Cafe Indore,https://www.google.com/maps/place/Farzi+Cafe+Indore/data=!4m7!3m6!1s0x3962fd11bdc3813b:0xa99558d72c6f05b!8m2!3d22.7498929!4d75.8968562!16s%2Fg%2F11h0qcgxzd!19sChIJO4HDvRH9YjkRW_DGco1VmQo?authuser=0&hl=en&rclk=1,viral cafes in Indore
