name,url,search_query
28 Paarroo,https://www.google.com/maps/place/28+Paarroo/data=!4m7!3m6!1s0x3962fdebbe0a9f47:0x3f350ac5082f689e!8m2!3d22.7302623!4d75.8888093!16s%2Fg%2F11n3lzhg_0!19sChIJR58Kvuv9YjkRnmgvCMUKNT8?authuser=0&hl=en&rclk=1,new restaurants in Indore
Lite Meal Cafe & Restaurant,https://www.google.com/maps/place/Lite+Meal+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x3962fdf333d6e163:0x93afacc3af21019d!8m2!3d22.7278037!4d75.8874127!16s%2Fg%2F11tn829fmx!19sChIJY-HWM_P9YjkRnQEhr8Osr5M?authuser=0&hl=en&rclk=1,new restaurants in Indore
Bapu Ki Kutia (since 1964),https://www.google.com/maps/place/Bapu+Ki+Kutia+%28since+1964%29/data=!4m7!3m6!1s0x3962fde405bd157b:0xf30d447fff1157f4!8m2!3d22.7288138!4d75.8879449!16s%2Fg%2F11v5sm95l8!19sChIJexW9BeT9YjkR9FcR_39EDfM?authuser=0&hl=en&rclk=1,new restaurants in Indore
Jain Shaab,https://www.google.com/maps/place/Jain+Shaab/data=!4m7!3m6!1s0x3962fd734f7c1841:0xf1fb5c22299cc157!8m2!3d22.724135!4d75.8845026!16s%2Fg%2F11t4x_p5zd!19sChIJQRh8T3P9YjkRV8GcKSJc-_E?authuser=0&hl=en&rclk=1,new restaurants in Indore
Wow! Momo,https://www.google.com/maps/place/Wow!+Momo/data=!4m7!3m6!1s0x3962fd483841bec1:0x4de32ac8eb051992!8m2!3d22.7207007!4d75.8784633!16s%2Fg%2F11k3xhk458!19sChIJwb5BOEj9YjkRkhkF68gq400?authuser=0&hl=en&rclk=1,new restaurants in Indore
Hotel Shreemaya,https://www.google.com/maps/place/Hotel+Shreemaya/data=!4m10!3m9!1s0x3962fd169713cfcd:0x468e165e059d7f99!5m2!4m1!1i2!8m2!3d22.7152543!4d75.8747204!16s%2Fg%2F11b6djqvz3!19sChIJzc8Tlxb9YjkRmX-dBV4WjkY?authuser=0&hl=en&rclk=1,new restaurants in Indore
Oye Pappe,https://www.google.com/maps/place/Oye+Pappe/data=!4m7!3m6!1s0x3962fdf05acd2fd1:0xa40b76fcdea1a52d!8m2!3d22.7263359!4d75.8874094!16s%2Fg%2F11s8hq6wnm!19sChIJ0S_NWvD9YjkRLaWh3vx2C6Q?authuser=0&hl=en&rclk=1,new restaurants in Indore
Dilli Darbar Family Restaurant,https://www.google.com/maps/place/Dilli+Darbar+Family+Restaurant/data=!4m7!3m6!1s0x3962fd38388d0913:0xd4632f0f713e1d23!8m2!3d22.7239789!4d75.8860499!16s%2Fg%2F11bw5m87fg!19sChIJEwmNODj9YjkRIx0-cQ8vY9Q?authuser=0&hl=en&rclk=1,new restaurants in Indore
Inizio,https://www.google.com/maps/place/Inizio/data=!4m7!3m6!1s0x3962fd2401d74f11:0xc0b6e56b4b741e92!8m2!3d22.7300253!4d75.8824816!16s%2Fg%2F11pz_5l82l!19sChIJEU_XAST9YjkRkh50S2vltsA?authuser=0&hl=en&rclk=1,new restaurants in Indore
H3 Cafe,https://www.google.com/maps/place/H3+Cafe/data=!4m7!3m6!1s0x3962fdbfec422d27:0xe2f50ab5a735dcb3!8m2!3d22.7256505!4d75.8826238!16s%2Fg%2F11yjyrpyr7!19sChIJJy1C7L_9YjkRs9w1p7UK9eI?authuser=0&hl=en&rclk=1,new restaurants in Indore
Vrindavan Restaurant,https://www.google.com/maps/place/Vrindavan+Restaurant/data=!4m7!3m6!1s0x3962fd46c5555555:0xc284f1029ebfc594!8m2!3d22.7265795!4d75.8822366!16s%2Fg%2F1tjdpr4g!19sChIJVVVVxUb9YjkRlMW_ngLxhMI?authuser=0&hl=en&rclk=1,new restaurants in Indore
Eat N Treat,https://www.google.com/maps/place/Eat+N+Treat/data=!4m7!3m6!1s0x3962fd38be46a521:0xc9b3ad6dbd10b006!8m2!3d22.7245672!4d75.883696!16s%2Fg%2F11bbt3jnw2!19sChIJIaVGvjj9YjkRBrAQvW2ts8k?authuser=0&hl=en&rclk=1,new restaurants in Indore
Rajhans Dal Bafle - saket nagar,https://www.google.com/maps/place/Rajhans+Dal+Bafle+-+saket+nagar/data=!4m7!3m6!1s0x3962fdde766a72ed:0x8c9e0a40bf189e59!8m2!3d22.7227757!4d75.8962785!16s%2Fg%2F11rwpj9w6d!19sChIJ7XJqdt79YjkRWZ4Yv0AKnow?authuser=0&hl=en&rclk=1,new restaurants in Indore
Sagar Gaire,https://www.google.com/maps/place/Sagar+Gaire/data=!4m7!3m6!1s0x3962fd38a466982d:0xe8971515cacc62a4!8m2!3d22.7251717!4d75.8837172!16s%2Fg%2F11f53qtsh5!19sChIJLZhmpDj9YjkRpGLMyhUVl-g?authuser=0&hl=en&rclk=1,new restaurants in Indore
VAIRAANA,https://www.google.com/maps/place/VAIRAANA/data=!4m7!3m6!1s0x3962fd5574d9b6a1:0xc64c117b01a61a0!8m2!3d22.7017977!4d75.8675313!16s%2Fg%2F11x6005mc2!19sChIJobbZdFX9YjkRoGEasBfBZAw?authuser=0&hl=en&rclk=1,new restaurants in Indore
CHICK-N-DIP,https://www.google.com/maps/place/CHICK-N-DIP/data=!4m7!3m6!1s0x3962fd0066101d09:0x7f868e31706989af!8m2!3d22.7244206!4d75.884368!16s%2Fg%2F11w4rtrbyz!19sChIJCR0QZgD9YjkRr4lpcDGOhn8?authuser=0&hl=en&rclk=1,new restaurants in Indore
"CBSC - Cooked in Brass, Served in Clay","https://www.google.com/maps/place/CBSC+-+Cooked+in+Brass,+Served+in+Clay/data=!4m7!3m6!1s0x3962fd680286b923:0xb98be103fd8fb6a1!8m2!3d22.72963!4d75.883484!16s%2Fg%2F11tngztnv7!19sChIJI7mGAmj9YjkRobaP_QPhi7k?authuser=0&hl=en&rclk=1",new restaurants in Indore
Lalaji's Mhow Kulfi (Chhappan),https://www.google.com/maps/place/Lalaji%27s+Mhow+Kulfi+%28Chhappan%29/data=!4m7!3m6!1s0x3962fd38f21bc1e3:0xdd541b218064c9!8m2!3d22.7240627!4d75.8847779!16s%2Fg%2F11g02cvgby!19sChIJ48Eb8jj9YjkRyWSAIRtU3QA?authuser=0&hl=en&rclk=1,new restaurants in Indore
E Mc2 Restaurant,https://www.google.com/maps/place/E+Mc2+Restaurant/data=!4m7!3m6!1s0x3962fd4098bf5a87:0xc456226838832e6c!8m2!3d22.7259796!4d75.8809014!16s%2Fg%2F11c6rjqfm1!19sChIJh1q_mED9YjkRbC6DOGgiVsQ?authuser=0&hl=en&rclk=1,new restaurants in Indore
MP-09 Delhi Zayka,https://www.google.com/maps/place/MP-09+Delhi+Zayka/data=!4m7!3m6!1s0x3962fd069686038d:0x8d52746868d73296!8m2!3d22.7273459!4d75.8852758!16s%2Fg%2F11c0rh0s8x!19sChIJjQOGlgb9YjkRljLXaGh0Uo0?authuser=0&hl=en&rclk=1,new restaurants in Indore
