name,url,search_query
Bapu Ki Kutia (since 1964),https://www.google.com/maps/place/Bapu+Ki+Kutia+%28since+1964%29/data=!4m7!3m6!1s0x3962fde405bd157b:0xf30d447fff1157f4!8m2!3d22.7288138!4d75.8879449!16s%2Fg%2F11v5sm95l8!19sChIJexW9BeT9YjkR9FcR_39EDfM?authuser=0&hl=en&rclk=1,best restaurants in Indore
Atriaa Restaurant,https://www.google.com/maps/place/Atriaa+Restaurant/data=!4m7!3m6!1s0x3962fd537edd37df:0xe240cbbfe4ae0614!8m2!3d22.724977!4d75.87763!16s%2Fg%2F11vj56dxtq!19sChIJ3zfdflP9YjkRFAau5L_LQOI?authuser=0&hl=en&rclk=1,best restaurants in Indore
Kabelo Veg Barbecues,https://www.google.com/maps/place/Kabelo+Veg+Barbecues/data=!4m7!3m6!1s0x3962e36a6db17f87:0x39adde5546195edd!8m2!3d22.746943!4d75.8937906!16s%2Fg%2F11pz2wv2fg!19sChIJh3-xbWrjYjkR3V4ZRlXerTk?authuser=0&hl=en&rclk=1,best restaurants in Indore
Alav Restaurant,https://www.google.com/maps/place/Alav+Restaurant/data=!4m7!3m6!1s0x3962fd470c7434ed:0x9ceeb68ef4ef1f84!8m2!3d22.7276471!4d75.8848717!16s%2Fg%2F11bwyhc3_w!19sChIJ7TR0DEf9YjkRhB_v9I627pw?authuser=0&hl=en&rclk=1,best restaurants in Indore
Shreemaya Residency Restaurant,https://www.google.com/maps/place/Shreemaya+Residency+Restaurant/data=!4m10!3m9!1s0x3962fd4e2d425f83:0x5f94b78188baa551!5m2!4m1!1i2!8m2!3d22.7398712!4d75.8924654!16s%2Fg%2F11btm9_77k!19sChIJg19CLU79YjkRUaW6iIG3lF8?authuser=0&hl=en&rclk=1,best restaurants in Indore
Mid Flight - Family Garden Restaurant & Cafeteria - Best Restaurant In Indore | Best Family Restaurant In Indore | Best Cafe,https://www.google.com/maps/place/Mid+Flight+-+Family+Garden+Restaurant+%26+Cafeteria+-+Best+Restaurant+In+Indore+%7C+Best+Family+Restaurant+In+Indore+%7C+Best+Cafe/data=!4m7!3m6!1s0x3962fdf77b113fc1:0x8c1a249674dc9c03!8m2!3d22.7302314!4d75.8142348!16s%2Fg%2F11h_78mlw0!19sChIJwT8Re_f9YjkRA5zcdJYkGow?authuser=0&hl=en&rclk=1,best restaurants in Indore
Johny Hot Dog,https://www.google.com/maps/place/Johny+Hot+Dog/data=!4m7!3m6!1s0x3962fd38fae99d09:0x3fe6b39432dea85e!8m2!3d22.7240074!4d75.8842247!16s%2Fg%2F1w0hz04v!19sChIJCZ3p-jj9YjkRXqjeMpSz5j8?authuser=0&hl=en&rclk=1,best restaurants in Indore
Godwit Cafe | Best Cafes in Indore | Best Jain food in Indore | Pure Veg restaurant,https://www.google.com/maps/place/Godwit+Cafe+%7C+Best+Cafes+in+Indore+%7C+Best+Jain+food+in+Indore+%7C+Pure+Veg+restaurant/data=!4m7!3m6!1s0x3962e381a95ec017:0x2acaf1275e657ade!8m2!3d22.7026586!4d75.9195681!16s%2Fg%2F11js3nk7bn!19sChIJF8BeqYHjYjkR3nplXifxyio?authuser=0&hl=en&rclk=1,best restaurants in Indore
Rajhans Dal Bafle - saket nagar,https://www.google.com/maps/place/Rajhans+Dal+Bafle+-+saket+nagar/data=!4m7!3m6!1s0x3962fdde766a72ed:0x8c9e0a40bf189e59!8m2!3d22.7227757!4d75.8962785!16s%2Fg%2F11rwpj9w6d!19sChIJ7XJqdt79YjkRWZ4Yv0AKnow?authuser=0&hl=en&rclk=1,best restaurants in Indore
Tanatan Indore,https://www.google.com/maps/place/Tanatan+Indore/data=!4m7!3m6!1s0x3962e3002810d6b5:0xf6c91dd33d83cc9a!8m2!3d22.7277804!4d75.9313668!16s%2Fg%2F11wv7yzgwm!19sChIJtdYQKADjYjkRmsyDPdMdyfY?authuser=0&hl=en&rclk=1,best restaurants in Indore
