name,url,search_query
Pool Side Cafe,https://www.google.com/maps/place/Pool+Side+Cafe/data=!4m7!3m6!1s0x3962fd1efd33076f:0xfc056e11a26ada5!8m2!3d22.7287351!4d75.888215!16s%2Fg%2F11pcprh39g!19sChIJbwcz_R79YjkRpa0mGuFWwA8?authuser=0&hl=en&rclk=1,coffee shops in Indore
Cafe Udupi,https://www.google.com/maps/place/Cafe+Udupi/data=!4m7!3m6!1s0x3962fd3831458ca1:0xaa87311c2488276c!8m2!3d22.7236258!4d75.887211!16s%2Fg%2F119wmsn_v!19sChIJoYxFMTj9YjkRbCeIJBwxh6o?authuser=0&hl=en&rclk=1,coffee shops in Indore
Nothing Before Coffee Sapna Sangeeta,https://www.google.com/maps/place/Nothing+Before+Coffee+Sapna+Sangeeta/data=!4m7!3m6!1s0x3962fd6816de76bb:0xd4ca35f37ed4ba7e!8m2!3d22.7006077!4d75.865192!16s%2Fg%2F11s7wnmv21!19sChIJu3beFmj9YjkRfrrUfvM1ytQ?authuser=0&hl=en&rclk=1,coffee shops in Indore
Siolim Specialty Coffee Roasters Indore,https://www.google.com/maps/place/Siolim+Specialty+Coffee+Roasters+Indore/data=!4m7!3m6!1s0x3962fdbb7229cd9f:0x79092c805f4131fb!8m2!3d22.6992266!4d75.8717483!16s%2Fg%2F11t7pcr5gs!19sChIJn80pcrv9YjkR-zFBX4AsCXk?authuser=0&hl=en&rclk=1,coffee shops in Indore
Central Coffee house,https://www.google.com/maps/place/Central+Coffee+house/data=!4m7!3m6!1s0x3962fd2224ff5b07:0xc9a16bad509327fa!8m2!3d22.7081201!4d75.8786426!16s%2Fg%2F11c59xv0h4!19sChIJB1v_JCL9YjkR-ieTUK1rock?authuser=0&hl=en&rclk=1,coffee shops in Indore
Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x3962fd13c08a6e8f:0xf95685cc4285e888!8m2!3d22.724242!4d75.8950803!16s%2Fg%2F11sfnxc9w1!19sChIJj26KwBP9YjkRiOiFQsyFVvk?authuser=0&hl=en&rclk=1,coffee shops in Indore
The HighGarden Cafe,https://www.google.com/maps/place/The+HighGarden+Cafe/data=!4m7!3m6!1s0x3962fde5e4367af5:0x3d68f1d6937299b5!8m2!3d22.7230349!4d75.8912168!16s%2Fg%2F11f8md3vbp!19sChIJ9Xo25OX9YjkRtZlyk9bxaD0?authuser=0&hl=en&rclk=1,coffee shops in Indore
The Coffee Corner,https://www.google.com/maps/place/The+Coffee+Corner/data=!4m7!3m6!1s0x3962fdee4b764f8b:0x6c38585ba6404780!8m2!3d22.7210431!4d75.8762542!16s%2Fg%2F11sv_6vwh2!19sChIJi092S-79YjkRgEdApltYOGw?authuser=0&hl=en&rclk=1,coffee shops in Indore
Amigos Café and Restaurant,https://www.google.com/maps/place/Amigos+Caf%C3%A9+and+Restaurant/data=!4m7!3m6!1s0x3962e3e170ab6969:0xc952f77b59d472f2!8m2!3d22.7304376!4d75.9024182!16s%2Fg%2F11s8c12hjf!19sChIJaWmrcOHjYjkR8nLUWXv3Usk?authuser=0&hl=en&rclk=1,coffee shops in Indore
The Crush Coffee,https://www.google.com/maps/place/The+Crush+Coffee/data=!4m7!3m6!1s0x3962fdf3fae0d651:0xb5d6dbc777a981a4!8m2!3d22.693635!4d75.8669157!16s%2Fg%2F11wqr62xz0!19sChIJUdbg-vP9YjkRpIGpd8fb1rU?authuser=0&hl=en&rclk=1,coffee shops in Indore
Shyam Sandwich & Shankys Cafe,https://www.google.com/maps/place/Shyam+Sandwich+%26+Shankys+Cafe/data=!4m7!3m6!1s0x3962fd592a06bb11:0x8f007e8797323659!8m2!3d22.732198!4d75.8750137!16s%2Fg%2F11pzt7r83q!19sChIJEbsGKln9YjkRWTYyl4d-AI8?authuser=0&hl=en&rclk=1,coffee shops in Indore
Indian Coffee House District court Indore,https://www.google.com/maps/place/Indian+Coffee+House+District+court+Indore/data=!4m7!3m6!1s0x3962fd1281b26e01:0xa201e46b28787f5d!8m2!3d22.721253!4d75.8647934!16s%2Fg%2F11c0rq6k_3!19sChIJAW6ygRL9YjkRXX94KGvkAaI?authuser=0&hl=en&rclk=1,coffee shops in Indore
Sip coffee,https://www.google.com/maps/place/Sip+coffee/data=!4m7!3m6!1s0x3962fd948f61600d:0xea78a148d279d69f!8m2!3d22.7335142!4d75.8911109!16s%2Fg%2F11vy11gnht!19sChIJDWBhj5T9YjkRn9Z50kiheOo?authuser=0&hl=en&rclk=1,coffee shops in Indore
Indian Coffee House DIG Office compound,https://www.google.com/maps/place/Indian+Coffee+House+DIG+Office+compound/data=!4m7!3m6!1s0x3962fd14003da883:0x57f077492bb2da97!8m2!3d22.7189051!4d75.871003!16s%2Fg%2F11b75qgztx!19sChIJg6g9ABT9YjkRl9qyK0l38Fc?authuser=0&hl=en&rclk=1,coffee shops in Indore
McDonald's,https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x3962fd6d5c629411:0xf7bbb1019d94e8a7!8m2!3d22.7215317!4d75.8786258!16s%2Fg%2F1tg8h3_5!19sChIJEZRiXG39YjkRp-iUnQGxu_c?authuser=0&hl=en&rclk=1,coffee shops in Indore
The Sukoon Cafe,https://www.google.com/maps/place/The+Sukoon+Cafe/data=!4m7!3m6!1s0x3962fdcc271ae3d9:0xa96dd239451160e2!8m2!3d22.6971704!4d75.8754319!16s%2Fg%2F11h6ml3_m9!19sChIJ2eMaJ8z9YjkR4mARRTnSbak?authuser=0&hl=en&rclk=1,coffee shops in Indore
Mocha,https://www.google.com/maps/place/Mocha/data=!4m7!3m6!1s0x3962fd69bf998697:0x8ef5d85f678c03ad!8m2!3d22.732457!4d75.8751118!16s%2Fg%2F11bw5xw3qb!19sChIJl4aZv2n9YjkRrQOMZ1_Y9Y4?authuser=0&hl=en&rclk=1,coffee shops in Indore
Tanishq Cafe,https://www.google.com/maps/place/Tanishq+Cafe/data=!4m7!3m6!1s0x3962fd49ef38a871:0x1b72c9721015d29d!8m2!3d22.7275992!4d75.8930773!16s%2Fg%2F11bzv_0bdp!19sChIJcag470n9YjkRndIVEHLJchs?authuser=0&hl=en&rclk=1,coffee shops in Indore
"Nothing Before Coffee - Scheme 140, Indore","https://www.google.com/maps/place/Nothing+Before+Coffee+-+Scheme+140,+Indore/data=!4m7!3m6!1s0x3962e33a06c64c77:0x520406f3932aa9d3!8m2!3d22.7046254!4d75.9173423!16s%2Fg%2F11sb00l906!19sChIJd0zGBjrjYjkR06kqk_MGBFI?authuser=0&hl=en&rclk=1",coffee shops in Indore
The Choco Station,https://www.google.com/maps/place/The+Choco+Station/data=!4m7!3m6!1s0x3962fdca46e55517:0xdc9b2d7b1d43dfad!8m2!3d22.7251317!4d75.8827722!16s%2Fg%2F11csrksxq4!19sChIJF1XlRsr9YjkRrd9DHXstm9w?authuser=0&hl=en&rclk=1,coffee shops in Indore
