name,url,search_query
Meraki House Cafe,https://www.google.com/maps/place/Meraki+House+Cafe/data=!4m7!3m6!1s0x3962fdb7586074f9:0x8625873366535293!8m2!3d22.7157182!4d75.8901041!16s%2Fg%2F11wy72yg9q!19sChIJ-XRgWLf9YjkRk1JTZjOHJYY?authuser=0&hl=en&rclk=1,cafes in Indore
Mr. Beans,https://www.google.com/maps/place/Mr.+Beans/data=!4m7!3m6!1s0x3962fd34580fb925:0x7e7da4bae9794d33!8m2!3d22.723283!4d75.896925!16s%2Fg%2F11b6hwq1pb!19sChIJJbkPWDT9YjkRM0156bqkfX4?authuser=0&hl=en&rclk=1,cafes in Indore
THE CRUSH COFFEE,https://www.google.com/maps/place/THE+CRUSH+COFFEE/data=!4m7!3m6!1s0x3962fd52c29d47b9:0xcb69d3c8098f3d9d!8m2!3d22.7181299!4d75.8716488!16s%2Fg%2F11xkmkgw21!19sChIJuUedwlL9YjkRnT2PCcjTacs?authuser=0&hl=en&rclk=1,cafes in Indore
Tea Diaries Cafe,https://www.google.com/maps/place/Tea+Diaries+Cafe/data=!4m7!3m6!1s0x3962fd41d2c16345:0xd806421e385fcb2b!8m2!3d22.7282195!4d75.8772056!16s%2Fg%2F11hbnj06qv!19sChIJRWPB0kH9YjkRK8tfOB5CBtg?authuser=0&hl=en&rclk=1,cafes in Indore
Hopin - Patio Cafe,https://www.google.com/maps/place/Hopin+-+Patio+Cafe/data=!4m7!3m6!1s0x3962fdd7bf9fca49:0xb2785b5bb66dbed3!8m2!3d22.7303917!4d75.8846806!16s%2Fg%2F11s9h3cl7j!19sChIJScqfv9f9YjkR075ttltbeLI?authuser=0&hl=en&rclk=1,cafes in Indore
neighbourhood,https://www.google.com/maps/place/neighbourhood/data=!4m7!3m6!1s0x3962fdfb81221ecf:0x90eabb9a9921b3e!8m2!3d22.725848!4d75.8974009!16s%2Fg%2F11wj5d86jv!19sChIJzx4igfv9YjkRPhuSqbmrDgk?authuser=0&hl=en&rclk=1,cafes in Indore
Urban Lokal Cafe,https://www.google.com/maps/place/Urban+Lokal+Cafe/data=!4m7!3m6!1s0x3962fd2547ee5863:0x7e943b9cf1bf0e3e!8m2!3d22.7138423!4d75.8868096!16s%2Fg%2F11c6s47dhd!19sChIJY1juRyX9YjkRPg6_8Zw7lH4?authuser=0&hl=en&rclk=1,cafes in Indore
Piccolo Cafe,https://www.google.com/maps/place/Piccolo+Cafe/data=!4m7!3m6!1s0x396303f6b39d7283:0x7d2802e4e4eae2fa!8m2!3d22.7545465!4d75.8812716!16s%2Fg%2F11vpt8fxmg!19sChIJg3Kds_YDYzkR-uLq5OQCKH0?authuser=0&hl=en&rclk=1,cafes in Indore
"Peekaboo Cafe | Cold Coffee, Bubble Tea, Burger","https://www.google.com/maps/place/Peekaboo+Cafe+%7C+Cold+Coffee,+Bubble+Tea,+Burger/data=!4m7!3m6!1s0x3962fd118703348b:0xfa2237cc362f431!8m2!3d22.7262499!4d75.8875123!16s%2Fg%2F11vs28cs3y!19sChIJizQDhxH9YjkRMfRiw3wjog8?authuser=0&hl=en&rclk=1",cafes in Indore
CAFE LOCAL,https://www.google.com/maps/place/CAFE+LOCAL/data=!4m7!3m6!1s0x3962fd000d5bfec9:0xaeeea7db20763a42!8m2!3d22.7184969!4d75.8875754!16s%2Fg%2F11whwtd80p!19sChIJyf5bDQD9YjkRQjp2INun7q4?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe Coffee Hut,https://www.google.com/maps/place/Cafe+Coffee+Hut/data=!4m7!3m6!1s0x3962fd1a0fbf392f:0x35e6bd3feea6b305!8m2!3d22.7266879!4d75.8799462!16s%2Fg%2F11h4n8dsrg!19sChIJLzm_Dxr9YjkRBbOm7j-95jU?authuser=0&hl=en&rclk=1,cafes in Indore
Shyam Sandwich & Shankys Cafe,https://www.google.com/maps/place/Shyam+Sandwich+%26+Shankys+Cafe/data=!4m7!3m6!1s0x3962fd592a06bb11:0x8f007e8797323659!8m2!3d22.732198!4d75.8750137!16s%2Fg%2F11pzt7r83q!19sChIJEbsGKln9YjkRWTYyl4d-AI8?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe De Casa,https://www.google.com/maps/place/Cafe+De+Casa/data=!4m7!3m6!1s0x396303cf654e0ed7:0x10569e23dcf2ec91!8m2!3d22.7611507!4d75.8872803!16s%2Fg%2F11shx883tn!19sChIJ1w5OZc8DYzkRkezy3COeVhA?authuser=0&hl=en&rclk=1,cafes in Indore
Love Over Coffee - Indore ( Vijay Nagar ),https://www.google.com/maps/place/Love+Over+Coffee+-+Indore+%28+Vijay+Nagar+%29/data=!4m7!3m6!1s0x396303b7ab9d7fc1:0x174fc25b02d1bd8f!8m2!3d22.7619057!4d75.880809!16s%2Fg%2F11vd8wk84l!19sChIJwX-dq7cDYzkRj73RAlvCTxc?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe De Casa,https://www.google.com/maps/place/Cafe+De+Casa/data=!4m7!3m6!1s0x396303cf654e0ed7:0x10569e23dcf2ec91!8m2!3d22.7611507!4d75.8872803!16s%2Fg%2F11shx883tn!19sChIJ1w5OZc8DYzkRkezy3COeVhA?authuser=0&hl=en&rclk=1,cafes in Indore
Aapka Cafe & Restro,https://www.google.com/maps/place/Aapka+Cafe+%26+Restro/data=!4m7!3m6!1s0x3962fd8e126a3771:0xdee0130c6eb88dbd!8m2!3d22.7213332!4d75.8616109!16s%2Fg%2F11t502mvnt!19sChIJcTdqEo79YjkRvY24bgwT4N4?authuser=0&hl=en&rclk=1,cafes in Indore
H3 Cafe,https://www.google.com/maps/place/H3+Cafe/data=!4m7!3m6!1s0x3962fdbfec422d27:0xe2f50ab5a735dcb3!8m2!3d22.7256505!4d75.8826238!16s%2Fg%2F11yjyrpyr7!19sChIJJy1C7L_9YjkRs9w1p7UK9eI?authuser=0&hl=en&rclk=1,cafes in Indore
Café Coffee Day,https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x3962fd40bab0aa95:0x7e885091782ab482!8m2!3d22.7261885!4d75.880877!16s%2Fg%2F1v46yrrx!19sChIJlaqwukD9YjkRgrQqeJFQiH4?authuser=0&hl=en&rclk=1,cafes in Indore
